OBJECTID,REGIONNAME,ZONENAME,WOREDANO_,WOREDANAME,GlobalID,Shape__Area,Shape__Length
414,Oromia,Arsi,40814,Shirka,0329c05e-4c75-4388-bfed-b9ff55716990,1043015226,160800.0074
384,Oromia,Arsi,40820,Sire,ea1f6632-f4dd-48ed-8708-6fdb567c3d0a,553149993.2,109284.1583
391,Oromia,Arsi,40808,Sude,ff5cd77e-3735-45c3-9f9e-a1585e2ca807,1236736338,175535.8056
482,Oromia,Arsi,40813,Tena,4b268030-1db9-44e8-b377-2298e5d26e7a,461018828.5,95113.62344
401,Oromia,Arsi,40816,Tiyo,a589867f-38ea-43b3-befa-6a4385dc1ff5,650279786.3,117418.7767
389,Oromia,Arsi,40806,Ziway Dugda,844e0b9d-aaff-449b-95b1-08673e2f3164,1301619270,196221.8783
419,Oromia,Bale,41104,Agarfa,3e662ff7-ebe7-4c97-a4a3-6edae54affbd,1245230008,171669.073
424,Oromia,Bale,41114,Berbere,ccde52ca-b6d9-4e65-9a0d-9caccff683a9,1373087115,173020.5118
420,Oromia,Bale,41121,Dawe Kachen,0d4a01ff-8f04-46d5-9319-9496320503fe,1750401801,211797.0973
495,Oromia,Bale,41122,Dinsho,cc4e0449-4a0b-491a-989f-6ff4057eaf58,663119363.5,124563.1573
494,Oromia,Bale,41106,Gasera,db049e86-4705-4740-9b7f-e640d8d7eb32,1166561235,201043.8694
335,Oromia,Bale,41108,Ginir,55bbc062-7cd1-498e-88f2-0fb53bd90e66,2534396448,294839.4814
422,Oromia,Bale,41110,Goba,62fb9bb0-b17d-4b23-8887-1716faf99c21,1685114177,217330.7436
409,Oromia,Bale,41105,Gololcha Bale,590a55aa-6428-48e4-8424-5bebe1289c48,2380394717,264442.7515
497,Oromia,Bale,41116,Goro,e86a119d-c802-4c05-9e78-4d24b17d6585,1316133078,170535.3656
425,Oromia,Bale,41115,Gura Damole,f908a61a-0a3b-4f82-b021-ce66d9157da7,5356708343,360370.1108
496,Oromia,Bale,41111,Harena Buluk,f420ebef-6e2a-4c2a-9f81-bee137161d76,1993273366,209173.0349
397,Oromia,Bale,41107,Lege Hida,33f0a392-443a-43db-aa2e-3b3b6f7b552b,5156957699,469735.4967
431,Oromia,Bale,41113,Meda Welabu,62cbff5d-adb4-4a9a-b104-514e71eb0597,8856781639,544443.9199
427,Oromia,Bale,41112,Mena,f702dc02-a358-4e50-a12b-3647f69e1495,4926062483,331640.433
342,Oromia,Bale,41117,Rayitu,c0977a5b-83a2-4a3c-961d-836726723c1f,5974674101,437292.9147
413,Oromia,Bale,41118,Seweyna,fe907ba5-b5af-4e00-8b33-b4c1025c4f49,8233843016,646049.556
340,Oromia,Bale,41109,Sinana,ed3780dc-cbb5-453e-9a2a-30dade2f1e51,1174880198,196568.7778
503,Oromia,Borena,41213,Abaya,c2fad88e-4f9d-41e8-bb7c-9dbe1d937c30,1523401546,188448.2076
514,Oromia,Borena,41208,Arero,d4bb7891-6409-4e2c-aefc-44fe847b4803,8821113533,505365.0434
504,Oromia,Borena,41206,Bule Hora,ecea8e09-fac6-47c6-a5a7-ae6a008baa6b,1360409487,174161.8918
513,Oromia,Borena,41220,Dehas,933e82b0-e543-4cf2-9df5-e42a14fb18a0,4236814545,335474.2433
510,Oromia,Borena,41219,Dillo,c3355f45-5262-4ce9-b501-3acaaf969f8d,3989780524,336091.1746
511,Oromia,Borena,41211,Dire,637dacb6-05ae-4462-9242-15bc21b51193,4925294873,348490.8026
508,Oromia,Borena,41215,Dugda Dawa,872da1e9-485a-414a-a580-4bb534baf9e5,2068206079,331976.4994
428,Oromia,Borena,41217,Gelana,0cf1610f-7ff6-4142-a483-48fd5bd6a05c,1536156865,195974.9798
509,Oromia,Borena,41218,Melka Soda,fe08268b-8b24-4c91-b944-2b5d008e51b4,1798392188,225162.3932
512,Oromia,Borena,41216,Miyo,5062e712-95b2-4280-8bc3-b7a238ec1a58,1829800079,237865.1594
436,Oromia,Borena,41210,Moyale,d40196bf-c49c-4837-a190-74488dd5756b,3421719418,271322.1786
435,Oromia,Borena,41212,Teltele,aacad0c8-dc01-4137-8cc3-27155bc5b72e,11627071249,496938.0531
505,Oromia,Borena,41207,Yabelo,b836cf6e-179a-420e-865a-41201b5dba21,5992908881,375484.0655
323,Oromia,East Harerge,41004,Babile,5b748e9e-0832-4499-847a-ed12e69b32be,5389336943,367522.7376
328,Oromia,East Harerge,41013,Bedeno,7233b1e7-269e-4ebd-b639-cce2f3f03d30,1004717871,155305.679
493,Oromia,East Harerge,41015,Chinaksen,55f3b08a-5cca-42d6-a71e-f89d3cef8b70,1552893031,187657.2832
320,Oromia,East Harerge,41011,Deder,17896d5f-85fe-408a-b141-79088fb2cfc1,620195330.3,107435.3609
343,Oromia,East Harerge,41005,Fedis,13c72bc9-c736-4e55-8053-4dd8911470f3,1186428937,140490.7256
332,Oromia,East Harerge,41016,Girawa,106316e9-ec39-44c3-a57a-7010989384e1,1503814174,183864.1409
341,Oromia,East Harerge,41017,Golo Oda,a7b50a1a-26c3-4643-aac0-58d0f321cc52,4151024537,330437.3156
313,Oromia,East Harerge,41010,Goro Gutu,6e6655b0-1956-4988-9ac4-fde434d258cd,418597146.9,89954.72865
315,Oromia,East Harerge,41003,Gursum,95c04e47-a3aa-4dd6-8532-ef055617a55a,820484529.5,139741.8714
311,Oromia,East Harerge,41006,Haro Maya,488427f8-aa00-4ef8-8f12-15b5382623c9,637305936,113177.3965
303,Oromia,East Harerge,41002,Jarso,76234ece-d600-46b2-a323-2049f8fb176f,563240281.3,112061.6447
316,Oromia,East Harerge,41008,Kersa,14f56b72-96c1-4e01-9423-c7e6f6236299,463480371.7,91373.87517
306,Oromia,East Harerge,41001,Kombolcha,199e3681-854a-4771-bb5b-e0a0cc370c71,458625242.8,100123.33
326,Oromia,East Harerge,41007,Kurfa Chele,f11b2bd2-1cdf-4e6d-b2cd-7af5703c8886,241426806.8,82904.10099
334,Oromia,East Harerge,41012,Malka Balo,d4f7b940-e123-4976-a907-6a30970477e2,1425282267,200473.4975
310,Oromia,East Harerge,41009,Meta,5d015b15-8ca0-4ce0-91be-83efa14a7d22,676813950,115775.4289
492,Oromia,East Harerge,41018,Meyu,6d1f467e-70aa-43d0-89af-0ecd73ad13a6,3810020807,388481.1986
491,Oromia,East Harerge,41014,Midega Tola,e3b85d7a-4e10-4911-8712-86852dda384c,845196479.5,119875.5749
356,Oromia,East Shewa,40706,Ada'a,aaf6842c-a95f-4afe-8c56-51c0e6e686f1,911601944.8,143783.8078
375,Oromia,East Shewa,40703,Adama,4a7f4744-9554-4d0e-b71e-d8339cfddc0d,1066675904,169531.7705
400,Oromia,East Shewa,40708,Adami Tulu Jido Kombolcha,5c684fda-7f7f-41ab-8dce-937d3d1ea54c,1282683161,201985.3649
535,Oromia,East Shewa,40712,Akaki,7bdfff3a-3d37-4fc8-b461-e5454e42d562,705376294.6,154953.1267
478,Oromia,East Shewa,40710,Bora,6b5e4d1d-21c5-4a33-a619-61b5757fa6b4,422774311.7,94262.65715
367,Oromia,East Shewa,40702,Boset,a588481b-9043-4f3f-9d0c-9f8824e0b707,1405353801,200929.495
387,Oromia,East Shewa,40707,Dugda,e4a83372-883e-4a83-b5f1-1728e11d1c20,1130597946,195035.4971
346,Oromia,East Shewa,40701,Fentale,5073110a-a339-42a9-bcd7-33dba85cb19d,1279194217,154796.8674
533,Oromia,East Shewa,40705,Gimbichu,f5f07702-c677-4e35-bc8d-a7dbbe94f8e6,661741257,142577.0427
479,Oromia,East Shewa,40711,Liben Chukala,17027fff-ad6c-4e01-b9dc-efc1904321cc,721774310.9,110761.9549
368,Oromia,East Shewa,40704,Lome,5f67d364-54a8-40fe-90f3-d0937a2e087e,717975119.3,137612.7544
309,Oromia,East Wellega,40207,Bila Seyo,d27b7db6-bf96-4ad6-8068-cea5929fa2ec,800145866.3,167516.102
456,Oromia,East Wellega,40205,Boneya Boshe,ede2a1b5-a111-4b96-a0c6-25eeca362667,478684386,91649.1912
529,Oromia,East Wellega,40210,Diga,d37bbdab-59a4-467a-bcd7-1954b5181377,699289934,181982.0866
289,Oromia,East Wellega,40203,Gida Kiremu,4fe0d690-7af7-4021-9a12-29b7bb0a7760,2711377617,273852.7566
457,Oromia,East Wellega,40208,Gobu Seyo,372d0d60-3c24-4c9a-af1a-911dd4f03693,446690444.8,107615.8729
314,Oromia,East Wellega,40213,Guto Gida,4df249fe-33c1-479a-9b8e-f2ea7f51c68e,882647170.9,186427.4481
530,Oromia,East Wellega,40204,Haro Limu,8ea35dc7-d025-40f8-b693-0c7407d0cf2a,1132341872,161167.8014
288,Oromia,East Wellega,40202,Ibantu,4deba5e8-fac7-4877-8fa8-a4da40970698,885364567.9,122533.4967
359,Oromia,East Wellega,40214,Jimma Arjo,f3ede678-1703-4811-8e56-921e0f82197b,801820246.9,162834.0317
458,Oromia,East Wellega,40212,Leka Dulecha,e618c81d-7b65-408d-bfa9-0c1b58894b02,619454586.6,125599.1738
292,Oromia,East Wellega,40201,Limu,b25ffdff-0f12-46e6-8cdb-b4aca1f11034,1282383027,198880.4684
366,Oromia,East Wellega,40215,Nunu Kumba,2b49ae49-d2e7-42fb-83ea-0259c010d344,651861738.2,122030.9951
312,Oromia,East Wellega,40211,Sasiga,46ee7066-f9c2-4f18-a760-8bee2d41a170,857895688.8,159900.8882
459,Oromia,East Wellega,40209,Sibu Sire,2e61eabc-ed08-4b37-8ff5-284364c2c3c1,1042638595,161980.9714
350,Oromia,East Wellega,40216,Wama Hagalo,77152330-d2dc-4db3-8671-e4593702e108,610978745.2,110041.2315
460,Oromia,East Wellega,40206,Wayu Tuka,1b1f17cf-dc0a-4c2d-8e56-aaa26d7aa3bc,504370721.9,113644.9217
432,Oromia,Guji,41403,Adola,21050139-5059-4393-b6e3-9624ee00c873,1308199938,161978.6934
498,Oromia,Guji,41408,Afele Kola (Dima),e38e7eff-053d-485e-b272-60e2d1293b2d,383825592.4,113718.5442
429,Oromia,Guji,41402,Bore,c8721f9b-004e-47d6-946d-c52886d9f396,1289923779,194591.0195
501,Oromia,Guji,41410,Girja (Harenfema),a12c4769-2442-4fd1-a1a9-8056d0286d90,742433800.4,135165.1433
500,Oromia,Guji,41409,Hambela Wamena,c4beac23-b9ba-47f0-bbf0-24c4e6153a64,490881188.2,122453.4493
499,Oromia,Guji,41406,Kercha,ac5e96d2-6c36-48d9-a5bc-2b2cc74f83d1,689405487.2,122919.9994
434,Oromia,Guji,41407,Liben,faa53e20-9bd9-4e75-adf0-5f581e4c1441,7743462691,390398.1812
433,Oromia,Guji,41405,Odo Shakiso,50ae1ea5-0d7e-43a0-9343-fff54858e8e3,4322867305,339616.5587
430,Oromia,Guji,41401,Uraga,95f7544f-2ebd-451c-863a-ae37b36033da,801141996.3,148326.3013
502,Oromia,Guji,41404,Wadera,3d63a1e4-1096-41e0-ac18-1262c70aef4d,1183629647,172320.7896
463,Oromia,Horo Guduru,41904,Ababo,88c0b4c4-5410-44bc-adae-fab61580a5c5,1055941983,151002.1712
295,Oromia,Horo Guduru,41905,Abay Chomen,833df616-3d16-4b05-843f-2fecc3f68519,789799958.7,137028.0259
300,Oromia,Horo Guduru,41910,Abe Dongoro,5294f057-6c39-4127-bdcb-3f7c6a36afec,1108731091,149417.7545
461,Oromia,Horo Guduru,41909,Amuru,602a2d77-0a98-4890-aa10-10e75c0a40aa,1204848537,160857.3123
293,Oromia,Horo Guduru,41903,Guduru,4ca520df-80ef-4949-bc7e-e87fa28cd7af,1493186814,167834.9126
299,Oromia,Horo Guduru,41901,Horo,934cd488-4e7b-46a2-b2ce-bb6dcc609324,739451871,143176.3544
351,Oromia,Horo Guduru,41908,Jarte Jardega,8215949b-e59a-40e0-a4ce-2c8a44dde019,1203361560,150482.8668
462,Oromia,Horo Guduru,41906,Jimma Genete,5c637445-4404-458f-bb89-0a3cd02a25fc,488567621.5,128697.8944
325,Oromia,Horo Guduru,41907,Jimma Rare,41a7f53c-e728-481f-a52a-e5c46cf41793,292004412.7,71850.36297
450,Oromia,Ilubabor,40311,Ale,ecc14934-7d64-49dc-9b45-551160bfcd63,366116766.2,95394.66436
377,Oromia,Ilubabor,40302,Alge Sachi,f5a9c5bc-ca07-469f-b34c-3c48df909a35,879939045.4,151396.0745
454,Oromia,Ilubabor,40322,Badele Zuria,25c0deb6-458a-40b9-ae2f-10952ec28290,850357295.6,128488.6169
452,Oromia,Ilubabor,40314,Becho,ebeaa736-b072-4ba2-b803-aade2be5bfdf,347243852.1,86339.65758
448,Oromia,Ilubabor,40315,Bilo Nopha,23c964f4-4b0f-4b82-978d-e03999e1a8bc,325506372.5,81683.35544
437,Oromia,Ilubabor,40307,Borecha,7dfe8b96-e5f5-4352-b9da-3353df8b801f,787242407.9,143635.3475
517,Oromia,Ilubabor,40312,Bure,d4b82aee-7b5c-455f-8710-2764c7b7bf3a,1104406333,137519.2233
383,Oromia,Ilubabor,40303,Chora,866a0570-1162-4977-835d-edcf26bcb438,1055488716,170692.374
527,Oromia,Ilubabor,40323,Chwaka,4d6bd6eb-9496-4c41-a712-b758f116c1d1,431763082.2,124467.6973
528,Oromia,Ilubabor,40305,Dabo Hana,c81b9f67-6cef-4c7c-bea3-d6c4ef055eb3,939851791.6,183427.2954
372,Oromia,Ilubabor,40301,Darimu,8cfd626b-9c41-4676-af3d-2298c9f55b2d,1378110055,163566.6187
394,Oromia,Ilubabor,40308,Dedesa,44495351-5e9f-4f1a-8745-575a74e9a30e,519333404.6,109193.1734
447,Oromia,Ilubabor,40304,Dega,ac6de98f-3625-49da-be52-8170066dfc67,482093174.6,95567.13569
390,Oromia,Ilubabor,40317,Didu,907ba305-653d-425f-911c-95cc848a981f,999459982.5,147156.397
455,Oromia,Ilubabor,40324,Dorani,8c87d901-ee4d-467f-80a3-633ec8b042c7,329685374.8,85460.49735
453,Oromia,Ilubabor,40306,Gechi,41fb9efe-a230-4c60-9137-77f1ca569bee,678050394.4,113543.0029
449,Oromia,Ilubabor,40319,Halu (Huka),de7727d2-c39d-4e9e-a7de-2ea87fcd268c,308094434.1,73397.04421
451,Oromia,Ilubabor,40316,Hurumu,4f70336f-6d9f-4fea-83c5-efccd993ab90,678394986.9,126764.6833
360,Oromia,Ilubabor,40318,Meko,da232437-fa97-40e8-a1e5-64519291f237,485261790.4,99033.56777
385,Oromia,Ilubabor,40310,Metu Zuria,ba196150-9461-4f6f-9147-3ee7ae13b240,779751824.7,151249.0381
519,Oromia,Ilubabor,40313,Sale Nono,d1f663fd-248e-4e36-a6ea-297f4d7c2669,1646473839,198529.1217
386,Oromia,Ilubabor,40309,Yayu,98212413-3a51-4168-a5c4-d073d944db13,593167149.1,112066.9546
380,Oromia,Jimma,40415,Chora,24d3edb6-b36a-4b36-bee8-dd170071e785,1592122632,179873.7283
416,Oromia,Jimma,40410,Dedo,8c4e1861-7d01-44cb-abb0-0d2a5a4e44eb,1464564931,181755.4632
405,Oromia,Jimma,40408,Gera,88ccfafb-b46b-4c46-9dae-f2725dc29c75,1385580542,179731.5528
399,Oromia,Jimma,40407,Goma,a2d7d247-2d90-4a43-98f2-902952089163,710485903.1,131627.4671
464,Oromia,Jimma,40416,Gumay,a6eb471b-b838-4518-b9dc-73ac32662efc,557937727,106100.8491
402,Oromia,Jimma,40405,Kersa,016cb06e-922f-4f4e-a2ad-aaba15fec704,1054004874,144666.5055
466,Oromia,Jimma,40402,Limu Kosa,92948829-1d95-4b3a-b674-01346eee9f73,1399107462,189348.4092
363,Oromia,Jimma,40401,Limu Seka,0f0f1f33-6245-4036-b7ca-60d9849e55a2,2559825745,252025.728
406,Oromia,Jimma,40406,Mena,f49c6a18-acb9-4793-94d3-a3108378aa35,538544219.8,95131.47311
410,Oromia,Jimma,40411,Omo Nada,518f362b-e978-4390-8e93-08fc2d2b0b44,1720167043,187679.7881
465,Oromia,Jimma,40409,Seka Chekorsa,e5164f1d-f388-4dbe-8098-7a01fd20f7f0,491063935.7,105993.2632
403,Oromia,Jimma,40403,Sekoru,670c6de9-9aa0-48bc-85db-723c2d1e71cc,939416401.2,209537.3402
392,Oromia,Jimma,40413,Setema,b9db02f4-5b6c-4a4a-9a16-4c4b84a01a48,1134451235,154256.9363
412,Oromia,Jimma,40414,Shebe Sambo,af94dd45-e702-4a3b-a987-e5ec203f03fc,1272157910,155560.3136
395,Oromia,Jimma,40412,Sigmo,b46254be-4896-4eaf-b5b4-a41c7aac6108,1044702341,145313.0022
396,Oromia,Jimma,40404,Tiro Afeta,743cfbdb-64a0-4523-bc5e-89f39532a173,931034681.2,127695.862
516,Oromia,Kelem Wellega,41807,Anfilo,56aa70bb-1ccf-457b-ae0c-0bf01f36072c,1443368547,186950.2352
443,Oromia,Kelem Wellega,41808,Dale Sadi,e1ce25d4-67c4-4c3f-80d5-3d89c75b3be1,619056281.6,121135.7367
442,Oromia,Kelem Wellega,41803,Dale Wabera,dd41583c-72c9-47d5-9e57-d210d34da7f8,707123251.6,163508.6861
322,Oromia,Kelem Wellega,41804,Gawo Kebe,3ff5fb4b-d904-45ce-aeed-7f705f57b25d,1364741609,175269.9093
515,Oromia,Kelem Wellega,41809,Gidami,73416132-3e4d-46ed-a7d1-ade3169994a4,1980829128,235790.1562
365,Oromia,Kelem Wellega,41801,Hawa Galan,39eb326c-a73a-4875-89a0-c45028149e66,866390262.3,129411.4155
440,Oromia,Kelem Wellega,41810,Jimma Horo,581f253e-32c0-4a6a-a245-eef00ef50679,664396704.2,119956.7156
438,Oromia,Kelem Wellega,41811,Lalo Kile,2c7f047d-87ee-4736-b5a0-47f5013ed8fa,493792141.9,98038.69435
518,Oromia,Kelem Wellega,41805,Sayo,a2a9c9ed-c01a-4395-9eed-e39568336283,1059735176,146707.934
441,Oromia,Kelem Wellega,41802,Yama Logi Welel,15a355b1-6470-4c25-88a8-ebddbd195960,532629821.7,103378.2292
531,Oromia,North Shewa(R4),40609,Abichuna Gne'a,2782a827-0251-4831-b8bf-fcb1edf087dd,819534964.3,192152.4797
476,Oromia,North Shewa(R4),40617,Aleltu,22632038-ccbc-4096-9077-c7f756796468,428873180.3,122626.5857
536,Oromia,North Shewa(R4),40611,Bereh,c272dfdb-0955-42bf-aaac-2dd099cf2b89,872265937.6,132831.464
474,Oromia,North Shewa(R4),40607,Debre Libanos,e2db3f7a-c51d-4b39-837d-e49e40ea8d32,207483427.2,65394.54773
294,Oromia,North Shewa(R4),40605,Degem,86c42555-7df1-47d0-a09f-79ee02117b77,674832797.8,128458.7002
287,Oromia,North Shewa(R4),40602,Dera,fa11d464-07ae-4204-af8e-cf457dfd9829,1606763662,185236.5548
296,Oromia,North Shewa(R4),40606,Gerar Jarso,603e85e6-bd23-4fe0-83c9-c7d167f9a455,461010988.1,111123.9577
291,Oromia,North Shewa(R4),40603,Hidabu Abote,ba65278c-d324-406f-9ae6-81a36ef45f07,482291743.9,101683.6349
477,Oromia,North Shewa(R4),40615,Jida,09741fdb-80b0-4241-afcb-17340bef6bf5,340820789.8,99085.71267
532,Oromia,North Shewa(R4),40610,Kembibit,59ac7956-b26d-4ece-9514-dd7c45f2ce13,569158654.9,134977.1235
298,Oromia,North Shewa(R4),40604,Kuyu,4a0d6ad1-2fa7-4391-9648-ef3be9591171,1136857643,153353.0278
475,Oromia,North Shewa(R4),40616,Mulo,893c7bdb-26ce-4872-9af7-4c7d3c3de04b,562704390.6,96373.57896
537,Oromia,North Shewa(R4),40612,Sululta,ba33fa63-6b07-4e05-8a17-63cd623229f1,1088165328,159740.7694
290,Oromia,North Shewa(R4),40601,Wara Jarso,25788ff1-1c76-410d-9313-3ef53a708133,1277609002,176009.8293
301,Oromia,North Shewa(R4),40608,Wuchale,d9bad863-f210-45ac-8c55-26367d54515d,692364421.2,130614.268
302,Oromia,North Shewa(R4),40614,Yaya Gulele,3edd70b8-7106-475c-b387-db36d6094aa9,425856336.1,82922.81257
538,Oromia,South West Shewa,41306,Alem Gena,a2bf5257-a3c1-4032-b92a-69fcafbb031e,945249619.6,145809.9703
373,Oromia,South West Shewa,41301,Ameya,33ef7b37-d071-452e-82fa-068eba5a903c,994578751,131869.7021
374,Oromia,South West Shewa,41309,Becho,92ba6894-e2e9-40f9-81ce-21db4b615329,419189867.8,94787.49955
357,Oromia,South West Shewa,41304,Dawo,c7b70fa6-7288-4eef-80ac-482b400f7da8,337600499.2,104703.3567
472,Oromia,South West Shewa,41312,Goro,87b32865-55f7-4b89-b809-b324438845dc,558664471.4,107461.3715
354,Oromia,South West Shewa,41305,Ilu,515bb5fe-b80a-48c1-9832-7aabd39b4baf,375592500.7,84144.2965
473,Oromia,South West Shewa,41307,Kersana Malima,c325e86c-7379-4ec4-92ea-aacf92657c07,372591988.5,101246.9343
507,Oromia,South West Shewa,41313,Kondaltiti,68094a20-a4b4-46a5-8c36-73de789e0381,380542013.9,119347.057
382,Oromia,South West Shewa,41310,Seden Sodo,2c97d13b-eb36-4569-a130-458c1588a43f,506425126.2,120021.4575
506,Oromia,South West Shewa,41314,Sodo Daci,b30d1d16-8855-4219-b0cb-8e0d776c5f48,338765693.2,85401.79162
371,Oromia,South West Shewa,41308,Tole,2c4d0f27-aca9-4aa6-9f24-603310b82d7c,430205066.3,107218.5407
376,Oromia,South West Shewa,41303,Waliso,f2f1c16f-74e3-4495-a352-1ff334b750c6,622720198.4,118442.7512
370,Oromia,South West Shewa,41302,Wenchi,bcf0fc7c-292f-4f77-a9bb-2bb666464cc5,468541376.1,95835.07173
336,Oromia,West Arsi,41710,Adaba,602f0498-25e9-4563-be02-3117a1f2a218,2255087065,234687.8365
415,Oromia,West Arsi,41703,Arsi Negele,37ff2705-6ef2-47d0-9e82-e8da51417f7d,1866345640,221824.0901
421,Oromia,West Arsi,41707,Dodola,66c72ea3-1ce0-4869-a1e5-6294ef46cb0d,1618872693,188372.68
339,Oromia,West Arsi,41706,Gedeb Asasa,b6c7b52c-8fce-4a9c-ae48-85566fe356cb,1073235887,144936.0131
338,Oromia,West Arsi,41704,Kofele,23bde5ec-a27d-4b96-8827-7cf903c4d428,670057167.4,149498.5688
423,Oromia,West Arsi,41708,Kokosa,135831fd-c2df-409a-ac7a-d3c60cb8bcbb,679893378.6,124822.0077
488,Oromia,West Arsi,41705,Kore,850f3808-3b8b-4982-80ab-c407fd7ec3a9,578492415.3,147774.4261
426,Oromia,West Arsi,41709,Nenesebo (Wereka),b4666f81-9b7c-4f1c-b70c-fa77f5b4ddb4,1737752478,210982.9203
418,Oromia,West Arsi,41702,Shalla,bcbff057-7a12-4d4c-8c7f-157e552e9d94,947712045,160876.8712
337,Oromia,West Arsi,41712,Shashemene Zuria,26fcc7f9-2417-45fc-aa3c-f992388989fe,790640388.5,127004.0221
487,Oromia,West Arsi,41701,Siraro,38cd5791-d019-4f10-bcd5-52c14318751d,605527258.2,111868.067
348,Oromia,West Harerge,40906,Anchar,ad360c59-0f4b-4918-8be6-2ec276b70f71,1001725754,147370.6233
369,Oromia,West Harerge,40910,Boke,1d2a24bf-7248-43f4-b0e7-ad6484d68d0b,3442913758,333345.4428
490,Oromia,West Harerge,40913,Chiro Zuria,d13e9c73-eb2b-4e13-ae0b-fb3d56b3aa90,675609057.3,120339.5436
544,Oromia,West Harerge,40909,Daro Lebu,28f9b3fb-b299-4202-b322-51d275c65d92,1277116592,174665.2936
318,Oromia,West Harerge,40902,Doba,4ac1f7be-7063-45c1-b61d-bdef988a9f6f,689076949,124594.8986
344,Oromia,West Harerge,40912,Gemechis,757c0543-3d88-46b1-a0da-3b11191ea623,1008772884,142262.8728
489,Oromia,West Harerge,40907,Goba Koricha,abd63399-21a0-4a34-9acd-8c5c7905d3ab,607936568.9,119463.3743
361,Oromia,West Harerge,40908,Habro,8930a546-2af8-42dc-83ce-be196261b23b,708143672,121519.5389
543,Oromia,West Harerge,40915,"Hawi Gudina
",d15c46bd-6f59-4e10-b114-7cf55d783a44,3154827253,254010.8681
352,Oromia,West Harerge,40911,Kuni,e419d959-5cd9-41b7-97fb-0dfb378e167d,1457341905,208848.4073
345,Oromia,West Harerge,40904,Mesela,c1de07f3-b29b-481b-a332-631ccff95e77,791052020.8,111250.7045
319,Oromia,West Harerge,40901,Mieso,40f8e006-524f-4d2d-af4c-4110ffb90061,2724368675,295117.6192
327,Oromia,West Harerge,40903,Tulo,5afaa1c0-00e3-4123-8065-71ab55845770,441692322.9,106466.8468
467,Oromia,West Shewa,40516,Abuna G/Beret,0758f8a1-b6a1-4388-bedd-40fa32fce804,1068430455,174259.3547
307,Oromia,West Shewa,40513,Adda Berga,a137bf39-f964-4667-90ee-8f24f5fd5227,1042525174,129016.4758
324,Oromia,West Shewa,40503,Ambo Zuria,9bc0b0fb-aefb-4c3a-9276-1d3e91347c39,1200883266,222521.7574
333,Oromia,West Shewa,40506,Bako Tibe,45f5e932-8ad4-42e4-ae82-05be1b988d14,685666419.6,100276.9792
321,Oromia,West Shewa,40505,Cheliya,32874d72-0923-41e7-8516-924b4736922e,1140113733,173143.1218
358,Oromia,West Shewa,40507,Dano,675d480a-22a1-466b-94fe-ea45c31674b9,661563830.7,118514.7186
330,Oromia,West Shewa,40510,Dendi,8d40cde1-86e3-4cdd-acce-1e98371f59f8,1247381667,202533.7497
331,Oromia,West Shewa,40511,Ejere (Addis Alem),1d0eec3a-e697-4260-8b05-404986884ea1,602343638.4,132352.9627
297,Oromia,West Shewa,40501,Ginde Beret,70316c1e-a05d-430f-93ef-126e3acd5fec,1318643134,156480.6269
468,Oromia,West Shewa,40519,Ifata,4ba14c2d-42b9-4d15-bb1b-2dc0f008abf5,426357034.9,92085.47681
317,Oromia,West Shewa,40502,Jeldu,28531637-d612-481a-b018-0b8537cca1ce,1320945992,180746.2546
471,Oromia,West Shewa,40518,Jibat,8a14b223-b8a7-43b1-932f-7f654cdd6ba0,496905864.3,106918.9949
304,Oromia,West Shewa,40514,Meta Robi,e2f83bfd-4118-468e-a5c7-e0ea974c2f09,1033207039,154323.0163
470,Oromia,West Shewa,40504,Mida Kegn,0f3703c7-6a3a-4ce4-952d-76f94db28711,819100574.5,108929.4017
362,Oromia,West Shewa,40508,Nono,3a3305fc-fe27-4b2f-83a2-7c968ff232f2,778879505.7,126640.3288
355,Oromia,West Shewa,40509,Tikur Enchini,2722c159-11b6-4eb7-8884-e0c071eba628,578581709.3,116415.5519
469,Oromia,West Shewa,40517,Toke Kutaye,c820f76c-8cbd-4c4c-80bc-3109c8b59afd,550243492.5,114359.141
534,Oromia,West Shewa,40512,Walmara,890a8329-83ff-46de-8d8a-67d28a48da4e,803127270.5,135625.7063
329,Oromia,West Wellega,40107,Ayira Guliso,ed449d66-9ff2-4a24-a96b-32e50f4ef3d4,948976655.5,143273.6934
308,Oromia,West Wellega,40111,Babo,b90f2bb2-1c70-4571-8464-bc8a7d9b4a37,886286419,123771.3571
305,Oromia,West Wellega,40116,Begi,1e84cc7e-01aa-4f57-8cba-07cb4ee56675,1066011994,190080.9642
444,Oromia,West Wellega,40110,Boji Chekorsa,28c83759-e8a7-48dd-9385-7c21042288d5,530629329.5,100461.3199
524,Oromia,West Wellega,40106,Boji Dirmeji,fd3b8178-aefd-46df-8171-01713e103785,552164044.1,107159.3407
445,Oromia,West Wellega,40113,Gaji,465918e4-c7c6-4576-86e5-0515d3d275e8,283820552.8,73607.02331
526,Oromia,West Wellega,40103,Gimbi,2175ebe9-4a43-4955-8c64-9fd911de734d,1104101312,169893.1357
520,Oromia,West Wellega,40109,Gudetu Kondole,24e05199-63d9-43e3-9f98-118281ff9d55,1152810319,140459.5914
347,Oromia,West Wellega,40114,Haru,6c2947ce-6c28-49eb-894a-024d881d2635,483638692.3,107115.7676
439,Oromia,West Wellega,40108,Jarso,6fa0148f-bff7-4d30-b72e-802c7ec9f085,528224891,97982.03061
